Sample,Population code,Superpopulation name,Population name,pc1_global,pc2_global,tsne1,tsne2,pc1_aims,pc2_aims,pc1_eur,pc2_eur,pc1_afr,pc2_afr,pc3_afr
HG00351,FIN,European Ancestry,Finnish,-1.422753303553831,2.66351844252578,-6.3031244,9.492934,-1.4833145671361445,0.7714396760425678,3.0954289453319634,-1.53241881241067,,,
HG00353,FIN,European Ancestry,Finnish,-1.065873946609888,5.295881885130577,5.8415303,18.169584,-0.7552551987318264,1.9568246832714615,0.34703539737381656,-2.200870705871485,,,
HG00355,FIN,European Ancestry,Finnish,-1.827605517998879,4.192541441779561,-0.8781388,17.02553,-1.0605350249400263,0.9297358497725777,1.7541851473360455,-5.027067197188506,,,
HG00356,FIN,European Ancestry,Finnish,-1.0291211375998666,3.9846160980982894,5.011632,22.145956,-1.2566458326018657,1.7475203082812263,0.007077326349176405,-2.350664219614096,,,
HG00357,FIN,European Ancestry,Finnish,-2.194136954879501,4.760149334691267,-0.5941994,15.891936,-1.496655305487217,1.9701286101182198,0.45044072921000944,-2.3958397940094054,,,
HG00358,FIN,European Ancestry,Finnish,-2.120706995378229,5.252903049839834,0.075885944,22.071104,-0.8523255895722641,1.0198206197537472,0.6307791529385769,-4.255854827495621,,,
HG00359,FIN,European Ancestry,Finnish,-0.6748833587515908,5.217784434284065,-7.995239,13.02665,-0.3790161099769333,1.6238098117505193,4.114461941963343,-0.9961447210630263,,,
HG00360,FIN,European Ancestry,Finnish,-0.8811263965234979,2.745539757090306,-5.4013343,10.863597,-1.6132700731645677,1.3691038245097307,1.3517284794044537,-0.9989096134889531,,,
HG00361,FIN,European Ancestry,Finnish,-0.7626487282289356,5.351481822047556,-4.6032505,15.594552,-0.5876076578273662,2.4343146728641125,2.388974878564225,2.349581748848493,,,
HG00362,FIN,European Ancestry,Finnish,-1.5704190835554137,3.6499407580629173,-1.985631,15.678302,-2.4444944193119635,1.343800651766876,1.9746123039310333,-1.6630137735781942,,,
HG00364,FIN,European Ancestry,Finnish,-1.4568882485343757,4.357396148920575,-0.92985374,21.95969,-1.002768392870803,2.0238718371946587,2.0134505458759038,-6.173503864352937,,,
HG00366,FIN,European Ancestry,Finnish,-1.3184596513508484,5.957990016499782,-5.910083,16.063627,-0.9547834335398558,0.8283233927140567,5.398607494084672,2.7247135028349323,,,
HG00367,FIN,European Ancestry,Finnish,-0.796833628257241,3.0952067064868807,5.020678,10.541261,-1.032975722694338,2.125687969901349,-0.6350787359518912,-4.000081218432647,,,
HG00369,FIN,European Ancestry,Finnish,-0.8859192904861898,5.584480854083347,-3.6185431,17.821741,-1.166369535757839,2.394011971331371,-0.7369301280234853,-1.7878348356682767,,,
HG00372,FIN,European Ancestry,Finnish,-1.5300961964450548,4.965139282076853,-2.7315977,18.998087,-0.7057254934431256,1.778521168073994,1.8518947805464052,-2.5730837087382263,,,
HG00373,FIN,European Ancestry,Finnish,-1.5687956913273482,5.632295616340034,-0.6329084,20.306417,-0.7427475571778343,2.299292766244034,1.5584508725389856,-3.192566440118945,,,
HG00375,FIN,European Ancestry,Finnish,-1.9272589432789096,4.714140777707629,-0.932852,16.281397,-1.5435024692039478,1.8877038741491237,2.4592556398992786,-4.815942963412333,,,
HG00376,FIN,European Ancestry,Finnish,-1.3121330254455201,5.356289905846393,1.7220271,22.905663,-0.37865751576161766,0.9777949720500182,0.17157877794758192,0.2816909868869013,,,
HG00377,FIN,European Ancestry,Finnish,-0.884771593648964,1.3086525267243667,-2.4664347,21.69446,0.18656189528638334,1.8133162556340128,-0.10319513900278618,-1.6010099074375184,,,
HG00378,FIN,European Ancestry,Finnish,0.13947778964434887,3.437746366549183,-7.4628525,15.928247,-0.3625594568510367,0.703086473877702,4.128283433173503,-1.8621697759626903,,,
HG00381,FIN,European Ancestry,Finnish,-1.4200298845735562,3.7481111876048243,-3.4765341,11.499341,-0.34865229447237794,0.4140564618713103,7.3546115223839,1.5592209759221185,,,
HG00382,FIN,European Ancestry,Finnish,-0.8150243300397171,4.899525547220932,-5.9581757,9.965945,-2.25407465575133,1.1184696534313012,3.1291548284326,1.519784505657448,,,
HG00383,FIN,European Ancestry,Finnish,-1.6169066443656746,4.2246876913058635,-0.86518914,21.024015,-0.976433491153086,1.7119866330255862,-0.4305411532031194,-3.5170126194034825,,,
HG00384,FIN,European Ancestry,Finnish,-1.0327629553188737,4.654553555573108,-0.61848277,15.184418,-1.223921536957369,1.7826062155649438,-1.0126208712521374,0.4055936249742822,,,
HG00403,CHS,East Asian Ancestry,Southern Han Chinese,-5.754394345274045,-4.5424221189614284,-12.193291,-27.120754,-2.3882559656322373,-2.3409618959122875,,,,,
HG00404,CHS,East Asian Ancestry,Southern Han Chinese,-6.737662495900814,-6.837617434601527,-12.763669,-30.018238,-3.738718530022828,-3.6307099501595914,,,,,
HG00406,CHS,East Asian Ancestry,Southern Han Chinese,-5.653493985384156,-4.077791338232562,-13.084909,-21.502068,-2.1822633501018256,-1.2189293368678769,,,,,
HG00407,CHS,East Asian Ancestry,Southern Han Chinese,-6.555985400864117,-4.716085874395502,-13.138104,-22.998224,-2.9762494162642845,-0.5654372808857966,,,,,
HG00418,CHS,East Asian Ancestry,Southern Han Chinese,-6.150757023423807,-4.967252899942776,-17.376522,-25.805815,-3.02967406361729,-2.6248965605504813,,,,,
HG00419,CHS,East Asian Ancestry,Southern Han Chinese,-5.875975844966641,-3.674638977017966,-14.53711,-28.587042,-2.368489388199097,-1.7148839297641643,,,,,
HG00421,CHS,East Asian Ancestry,Southern Han Chinese,-6.6531703267148945,-6.349664842957185,-7.940851,-28.998972,-2.884234586983765,-1.663772061142978,,,,,
HG00422,CHS,East Asian Ancestry,Southern Han Chinese,-5.400387942707484,-4.901309156964152,-9.239949,-29.232386,-2.6480438673432527,-2.980726384102457,,,,,
HG00427,CHS,East Asian Ancestry,Southern Han Chinese,-5.3475047852763,-6.394580086790319,-17.356087,-25.782387,-2.491129956719184,-2.992748018627042,,,,,
HG00428,CHS,East Asian Ancestry,Southern Han Chinese,-5.635947370733888,-5.291672119502805,-7.323996,-31.318968,-2.4583059575123896,-2.189992284032232,,,,,
HG00436,CHS,East Asian Ancestry,Southern Han Chinese,-5.898925088729383,-5.841065679544356,-17.103533,-29.102457,-3.134899153198165,-2.979764193978249,,,,,
HG00437,CHS,East Asian Ancestry,Southern Han Chinese,-6.553268455409762,-4.6239566717436285,-6.5322604,-28.239574,-2.692331632266603,-1.2773918049139108,,,,,
HG00442,CHS,East Asian Ancestry,Southern Han Chinese,-5.777377649125075,-4.678278113559533,-10.605772,-28.837473,-2.7559184342859666,-1.858165224103673,,,,,
HG00443,CHS,East Asian Ancestry,Southern Han Chinese,-6.79580163637498,-6.132184602182277,-14.805927,-27.085798,-2.5971617237975773,-1.8183561798043195,,,,,
HG00445,CHS,East Asian Ancestry,Southern Han Chinese,-6.024336272399779,-4.800291668779164,-13.939688,-21.960785,-2.8056848108617904,-1.6622645204501065,,,,,
HG00446,CHS,East Asian Ancestry,Southern Han Chinese,-6.392485482729052,-6.110668211107389,-14.754294,-29.102943,-3.0534380298865385,-1.552824959175974,,,,,
HG00448,CHS,East Asian Ancestry,Southern Han Chinese,-6.330765375316668,-4.9241955731720966,-6.996619,-32.25616,-2.920939211944752,-0.9196242221852979,,,,,
HG00449,CHS,East Asian Ancestry,Southern Han Chinese,-5.684294998057366,-6.084173057932628,-8.751534,-21.031796,-2.8278413410544037,-2.4111088764637625,,,,,
HG00451,CHS,East Asian Ancestry,Southern Han Chinese,-5.840175703029935,-4.907900489355746,-12.105969,-28.53502,-2.303558915195123,-1.0797909681428677,,,,,
HG00452,CHS,East Asian Ancestry,Southern Han Chinese,-6.788111085962019,-5.641477597825989,-14.2439995,-28.552456,-3.6132471039261533,-2.2890062578858297,,,,,
HG00457,CHS,East Asian Ancestry,Southern Han Chinese,-6.364569149924954,-4.071588996569708,-12.427945,-35.424744,-2.564447931389866,-1.025857496203932,,,,,
HG00458,CHS,East Asian Ancestry,Southern Han Chinese,-6.071987412245422,-5.361727850882089,-18.2492,-26.464365,-3.236151837990132,-2.1107071043790984,,,,,
HG00463,CHS,East Asian Ancestry,Southern Han Chinese,-6.601532638262809,-5.588541251611839,-11.03344,-33.334366,-2.6988602480122053,-1.9236167691569928,,,,,
HG00464,CHS,East Asian Ancestry,Southern Han Chinese,-6.4189540601209085,-4.718600030217117,-11.678737,-19.972418,-2.938652239522564,-2.5949976833884882,,,,,
HG00472,CHS,East Asian Ancestry,Southern Han Chinese,-6.540997034311115,-5.557643210347913,-7.0061946,-30.339787,-2.5540873555480266,-2.2205338029764734,,,,,
HG00473,CHS,East Asian Ancestry,Southern Han Chinese,-6.785012981465213,-6.076836722061603,-16.801811,-28.166706,-2.348054209990454,-0.5100235977440857,,,,,
HG00475,CHS,East Asian Ancestry,Southern Han Chinese,-5.426550087717532,-5.107030272481556,-12.047398,-33.274113,-2.6211638141353366,-1.1631284692206276,,,,,
HG00476,CHS,East Asian Ancestry,Southern Han Chinese,-5.829103296404332,-4.5730960332436,-12.500383,-30.926546,-2.551065023678973,-1.1697878555223795,,,,,
HG00478,CHS,East Asian Ancestry,Southern Han Chinese,-6.334166898257507,-5.429390326426417,-10.930583,-33.574043,-2.622169632335712,-2.000644873170233,,,,,
HG00479,CHS,East Asian Ancestry,Southern Han Chinese,-6.737404141677642,-5.1734819322775865,-13.401346,-25.83838,-2.9722690686940156,-2.3771348529424836,,,,,
HG00500,CHS,East Asian Ancestry,Southern Han Chinese,-6.612464608522709,-6.4754718288741655,-5.755573,-22.605145,-3.5695904122559865,-1.9738449989203373,,,,,
HG00501,CHS,East Asian Ancestry,Southern Han Chinese,-6.082221645615203,-4.795965923626738,-1.7657245,-28.689589,-2.7766629617299756,-0.45192462765889774,,,,,
HG00512,CHS,East Asian Ancestry,Southern Han Chinese,-6.030666088396218,-4.6905089868073455,-1.7676437,-28.69097,-2.7766629617299756,-0.45192462765889774,,,,,
HG00513,CHS,East Asian Ancestry,Southern Han Chinese,-6.533681015618724,-5.038245673650716,-13.742567,-29.723412,-3.0998820787283305,-1.6741445464581566,,,,,
HG00524,CHS,East Asian Ancestry,Southern Han Chinese,-4.920991054381762,-5.156959844383963,-10.871004,-32.407158,-2.6294334504609997,-1.0846859014860342,,,,,
HG00525,CHS,East Asian Ancestry,Southern Han Chinese,-6.180360702997827,-7.4353686011775,-15.68806,-33.954117,-2.575851882263935,-1.2973519238250275,,,,,
HG00530,CHS,East Asian Ancestry,Southern Han Chinese,-6.823507397083825,-6.375546918851303,-12.913874,-27.252058,-3.032705255852009,-2.6186676689192785,,,,,
HG00531,CHS,East Asian Ancestry,Southern Han Chinese,-6.322758439868796,-6.353558794092986,-17.844557,-28.110596,-2.676884179516357,-2.8346048817825773,,,,,
HG00533,CHS,East Asian Ancestry,Southern Han Chinese,-6.629364899074433,-5.051336512698142,-14.116151,-28.426586,-2.9131903794925895,-1.3432081617341107,,,,,
HG00534,CHS,East Asian Ancestry,Southern Han Chinese,-6.744765218064579,-5.538433075061707,-16.769295,-28.518991,-3.320266258502956,-2.557841745699677,,,,,
HG00536,CHS,East Asian Ancestry,Southern Han Chinese,-5.872579808162206,-5.455162808385059,-17.326986,-30.63337,-1.6815776484085625,-0.5734040572916674,,,,,
HG00537,CHS,East Asian Ancestry,Southern Han Chinese,-6.0740699619059395,-6.9215038732081995,-12.822077,-31.853926,-2.6857137254940158,-2.2580929566473253,,,,,
HG00542,CHS,East Asian Ancestry,Southern Han Chinese,-6.981834421128248,-6.586050657900837,-12.286535,-27.470135,-3.5356300106891227,-2.944542539352211,,,,,
HG00543,CHS,East Asian Ancestry,Southern Han Chinese,-6.750390797195621,-6.126547692503613,-11.075505,-26.8507,-2.5046721417524074,-1.6372133252884145,,,,,
HG00553,PUR,American Ancestry,Puerto Rican,2.7780363266735257,-0.0024818935661752306,13.404954,0.1930929,1.9416881376919137,-0.32961536423526416,,,,,
HG00554,PUR,American Ancestry,Puerto Rican,-0.6749080313328214,3.201469604594817,2.4611208,17.223175,0.38650115852988587,1.1238279818905963,,,,,
HG00556,CHS,East Asian Ancestry,Southern Han Chinese,-6.544604920969027,-5.370202202614753,-16.749485,-27.63818,-3.508259391081614,-2.626235351612988,,,,,
HG00557,CHS,East Asian Ancestry,Southern Han Chinese,-7.1172086789368905,-6.9788454909711595,-10.256912,-32.24501,-3.110719458867835,-1.736090995422277,,,,,
HG00559,CHS,East Asian Ancestry,Southern Han Chinese,-7.388105173158671,-5.991987270354566,-9.095691,-25.855127,-3.482849723681861,-2.0362899277649547,,,,,
HG00560,CHS,East Asian Ancestry,Southern Han Chinese,-6.77881380973553,-5.741230693301781,-8.4609375,-27.916868,-3.7663286035435233,-3.194434729008881,,,,,
HG00565,CHS,East Asian Ancestry,Southern Han Chinese,-6.9747024887159075,-7.493140820220254,-9.603029,-28.0325,-2.9016074023775262,-1.47234592103705,,,,,
HG00566,CHS,East Asian Ancestry,Southern Han Chinese,-7.591813747435493,-5.419166166192034,-7.823775,-29.55857,-3.110898007404405,-2.405541493206358,,,,,
HG00577,CHS,East Asian Ancestry,Southern Han Chinese,-6.683899400407395,-5.168014946349703,-9.837298,-30.56635,-3.372506933470257,-2.697209925400255,,,,,
HG00578,CHS,East Asian Ancestry,Southern Han Chinese,-5.893007998083402,-5.026510149515059,-12.705322,-19.498316,-2.9139804731122574,-1.420529256892975,,,,,
HG00580,CHS,East Asian Ancestry,Southern Han Chinese,-7.489199492641989,-5.306077606346014,-9.628265,-26.224915,-3.2124252238781104,-2.1111663782290244,,,,,
HG00581,CHS,East Asian Ancestry,Southern Han Chinese,-5.84995249306877,-4.816417461044121,-12.691211,-19.513489,-2.9139804731122574,-1.420529256892975,,,,,
HG00583,CHS,East Asian Ancestry,Southern Han Chinese,-5.79114256865669,-6.43826606876427,-8.6325,-33.82668,-2.2277029756997417,-1.847229535696346,,,,,
HG00584,CHS,East Asian Ancestry,Southern Han Chinese,-7.1361573831203025,-5.977741801322943,-9.950743,-30.482893,-3.912235066979786,-2.2156957099203325,,,,,
HG00589,CHS,East Asian Ancestry,Southern Han Chinese,-5.298760622641417,-5.16866091551091,-15.316248,-27.649971,-1.5875510433630045,-2.582132995906912,,,,,
HG00590,CHS,East Asian Ancestry,Southern Han Chinese,-6.077178542705363,-5.017253972337673,-12.176199,-28.067772,-2.835262334082306,-1.3695489567833787,,,,,
HG00592,CHS,East Asian Ancestry,Southern Han Chinese,-6.703404194377436,-5.852666098990103,-11.376262,-29.777481,-3.2378797209455694,-2.8347154413469395,,,,,
HG00593,CHS,East Asian Ancestry,Southern Han Chinese,-6.469575687105236,-6.872623670560107,-7.379938,-27.038076,-1.9439661251348008,-1.7247240296375685,,,,,
HG00595,CHS,East Asian Ancestry,Southern Han Chinese,-6.575993997660689,-6.418849857454089,-9.470026,-30.95349,-3.292296350065972,-2.549819494538241,,,,,
HG00596,CHS,East Asian Ancestry,Southern Han Chinese,-6.619626928969502,-5.9969388433061335,-9.032641,-35.349827,-3.2017215722431045,-1.3205454221688204,,,,,
HG00607,CHS,East Asian Ancestry,Southern Han Chinese,-6.971145525380422,-5.011992745640691,-12.080648,-19.80465,-2.694099761439703,-1.4369618520008345,,,,,
HG00608,CHS,East Asian Ancestry,Southern Han Chinese,-6.593564105942965,-6.348724857984416,-12.489461,-25.658815,-2.290003440785118,-2.3678488166539804,,,,,
HG00610,CHS,East Asian Ancestry,Southern Han Chinese,-5.243754587697762,-5.215282309829369,-8.865652,-26.666565,-3.1420927374986247,-1.1647848788437343,,,,,
HG00611,CHS,East Asian Ancestry,Southern Han Chinese,-6.173175465466748,-6.264596419919447,-11.043588,-30.859476,-2.8008702375897387,-2.997539605877251,,,,,
HG00613,CHS,East Asian Ancestry,Southern Han Chinese,-6.0432453675140945,-6.21575602208526,-12.591056,-32.09863,-2.436888777042455,-2.4339160908967417,,,,,
HG00614,CHS,East Asian Ancestry,Southern Han Chinese,-5.586004321826449,-5.657000778792255,-15.731359,-32.380566,-3.3676571584692807,-1.3307933828194618,,,,,
HG00619,CHS,East Asian Ancestry,Southern Han Chinese,-6.954636450525907,-5.957264417691257,-8.361454,-28.844057,-3.2096550163670834,-2.2109660419351798,,,,,
HG00620,CHS,East Asian Ancestry,Southern Han Chinese,-5.904939181740437,-5.0892669797624,-9.154277,-35.54357,-3.562571565216765,-1.4314335904363604,,,,,
HG00625,CHS,East Asian Ancestry,Southern Han Chinese,-7.220290213877528,-6.121129628351986,-10.889323,-25.629944,-3.510042388262006,-1.8135382985311277,,,,,
HG00626,CHS,East Asian Ancestry,Southern Han Chinese,-6.470556375517118,-4.905216979483327,-6.925319,-30.444815,-2.990117724539762,-2.6966333112677603,,,,,
HG00628,CHS,East Asian Ancestry,Southern Han Chinese,-6.310665029906806,-5.220457794163905,-15.1178255,-25.059975,-2.662632751050291,-1.2727913338265147,,,,,
HG00629,CHS,East Asian Ancestry,Southern Han Chinese,-6.958919538225162,-4.3670194829913696,-9.81235,-26.683783,-3.3689443689889123,-1.5675592431861234,,,,,
HG00634,CHS,East Asian Ancestry,Southern Han Chinese,-6.359180770002576,-5.070418056740389,-11.22067,-24.779696,-3.0898271231329035,-2.2724381653245596,,,,,
HG00635,CHS,East Asian Ancestry,Southern Han Chinese,-5.591141430084628,-5.485468343468548,-12.534866,-19.624537,-2.570829041760322,-1.6049049951827654,,,,,
HG00637,PUR,American Ancestry,Puerto Rican,0.18812346890996434,2.726866160399259,2.5175295,9.932316,0.0011793821089621792,0.7813665974682422,,,,,
HG00638,PUR,American Ancestry,Puerto Rican,0.46765397923593066,1.0902587276902365,-1.2778478,1.2600054,0.09568165840371912,1.026207938190931,,,,,
HG00640,PUR,American Ancestry,Puerto Rican,-0.894027610704536,3.6746488773110757,2.912008,16.654434,0.08129678151974684,1.6531246976058078,,,,,
HG00641,PUR,American Ancestry,Puerto Rican,-0.1764178238205314,4.672318814302013,-6.9396024,11.435846,-0.34121889111263554,0.4650103625067501,,,,,
HG00650,CHS,East Asian Ancestry,Southern Han Chinese,-6.401953665752016,-4.306573375752369,-13.250671,-29.338717,-2.9091690457086976,-0.3292694593671244,,,,,
HG00651,CHS,East Asian Ancestry,Southern Han Chinese,-5.615404974807834,-6.0558169231851595,-11.317805,-34.217,-1.8132299362649151,-2.1583448011801862,,,,,
